Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
sample177,0.00436245645861362,0,0.0661678861451992,0,0.0231868709333393,0.173390952737185,0,0,0,0,0,0.0478457979908334,0.223077116101102,0,0.0028439123075138,0.222848226355713,0.00817930869462388,0,0.211406948690045,0,0,0.0166905235858317,0,0.148654767639817,1.02048380337002
sample178,0.0943532581811815,0,0.00249995912848268,0.0931957179735437,0,0.159795115534062,0,0.00222430066957839,0.0527585949716349,0,0.200329052404968,0.0104742894417867,0.123032585759666,0,0.0104370879609293,0.183387215799845,0,0.0244487267755802,0.0430392236990174,0,0,2.48716997235146e-05,0,-0.0217035767191069,1.10200825618611
sample179,0,0.0840705919407081,0.0063171674286369,0,0.0135898340487176,0.329521263336568,0.025931276037544,0,0,0,0.0383645406005685,0,0.0170909873479293,0.19860147121971,0.021292496442388,0.17738002289987,0,0.00564451842511153,0.0358614828567973,0,0,0.0463343474154514,0,0.161058204961549,1.0209851179763
sample180,0,0.0537967473748357,0,0,0,0.375445871104033,0,0,0.0087163233627397,0,0.0314651672076582,0.00255197180526726,0.0526800922235594,0.0467005281182162,0.032682237893948,0.297079829705836,0.00995363368485826,0.0484068253969238,0.0405207721221246,0,0,0,0,0.0318104039216363,1.07028192776839
sample181,0.107561662724381,0,0.0096692322487323,0.0559554156084807,0,0.2911413160411,0.0172208400583576,0,0,0,0.0507453404476629,0,0.0529636742471125,0.0443469546257945,0.120357251277408,0.141052647272326,0.0197550067676825,0.0450668965693093,0.0441637621116529,0,0,0,0,0.186392270405334,1.00934593829999
sample182,0.094169923385543,0,0.0370739727796123,0,0,0.373405668771883,0,0,0,0,0.0429578802980532,0,0.0100507965869207,0.0169375743548243,0,0.0946013155571166,0,0.0851993601151201,0,0.0177089925959459,0.108651417767299,0.119243097787682,0,-0.0580841446806941,1.10718745738824
sample183,0.308694585560006,0.284164827570683,0,0.152551312417657,0,0.0730501340414637,0,0,0,0,0.0596155743787364,0,0.038301854775304,0.0139178355278982,0.0140979804411933,0.0466830430467042,0,0.00283579751388558,0.0022280335129682,0,0,0.00385902121349959,0,0.711311481631921,0.706759052822835
sample184,0.0357868844513693,0.0398196507977353,0,0.0221415361710916,0,0.243072144795075,0,0,0.0328204280351815,0,0,0.0469100010563195,0.0555005614360699,0.095609426681508,0.0362160180014594,0.332526717599717,0.00665158152571389,0.00195853586532204,0.0226762961706364,0,0,0.0283102174128008,0,0.109003893719025,1.04194744324733
sample185,0.0798747467191882,0,0,0.0276370143235417,0,0.347396445254707,0.0159818302529783,0,0,0,0.0416108351267351,0,0.0389199187911616,0.118709705763212,0.0520151620207245,0.241131213510725,0,0.00241168191248976,0.0313508277239179,0,0,0.00296061860061845,0,0.168062923521532,1.01711135479919
sample186,0.0714342095314974,0,0.0234277574272567,0.0348721072488936,0,0.249833856472759,0,0,0.0248949720680715,0,0.0440765426323632,0,0.000959422775354904,0.201914577483702,0.00435750650140965,0.207604661863432,0.0727312804872336,0.014149687925365,0.0497434175826616,0,0,0,0,0.0419283180947078,1.06788579441497
sample187,0.127046722592199,0.143718880648061,0,0,0.046013979836755,0.32298989805701,0.0310462009282748,0,0,0,0.0354144177557755,0,0.023613997911905,0.0423293038644931,0.0768777733016253,0.0824104720391277,0.0216305273808568,0.00930641534835527,0.0356755083725043,0,0.0019259019630569,0,0,0.432165589099573,0.901129897406504
sample188,0.25546471369994,0,0.109449814167453,0.0270682641812246,0,0.304057619196134,0,0,0,0,0.0122070984635043,0.0216454903959024,0.0415894266712719,0,0,0.113718097451981,0.0303208500502378,0.0414574828278241,0.0232516315400706,0,0.0127075390905324,0.007061972263923,0,0.0705164654663016,1.07949138791855
sample189,0.00974329509628007,0.0208897504209884,0,0,0,0.245580273293016,0,0,0.114765929585505,0,0.00261619274477882,0.0503322468496349,0,0.312200596252547,0,0.121146698246867,0,0.0437464209984961,0,0.078978307280887,0,2.89230999877019e-07,0,0.000417909258550143,1.10896857305826
sample190,0,0.137850987801623,0.0294605674859114,0,0.0565386248073907,0.162830059898361,0,0,0,0,0.00975392256883863,0.0139826245000485,0.123424179101202,0,0.0206380211033331,0.382272623081865,0.00387476771116788,0,0.0482350198190511,0,0.0111386021212071,0,0,0.288527396613667,0.964815289304671
sample191,0.00135870497229169,0.00404153358980738,0.00946249171748904,0.085928571314255,0,0.119602907055195,0,0.0110409225059351,0,0,0,0.0575601078998029,0.0106703291549292,0.155463436770092,0.130262831178784,0.150037202070133,0.014495593135053,0,0.103694986725353,0,0.0379925676942021,0.108387814216677,0,0.133313190258765,1.03658422417667
sample192,0.0243430662793526,0.0617268967504291,0,0,0.0304102499862054,0.161824636965144,0,0,0,0,0.0382177909752068,0,0.0972308570041579,0.191209760041327,0.0274278997628483,0.260011219015245,0.0102049624116838,0,0.0809394863530477,0,0,0.0164531744553522,0,0.150783910882099,1.02382005535905
sample193,0.135955978078128,0.129059800064841,0,0.0182322771935565,0.021728080092831,0.363979128981083,0,0.0183061481206391,0,0,0,0.028275382936979,0.0289740126474806,0,0.0218296680165998,0.167357901162452,0,0.00985866851026616,0.0564429541951433,0,0,0,0,0.417423869146473,0.908866174539148
sample194,0.0769957837124841,0.0551551497568359,0.000910936011779036,0,0,0.237813502050865,0,0,0.136357430273156,0,0.0120890761559719,0.02922769475929,0,0.146141103526101,0.0468313113666429,0.198745108308748,0,0.0116332113498836,0.0480996927282438,0,0,0,0,0.145889428451144,1.02683921963567
sample195,0.122437063633451,0.0576259050580017,0,0,0.0280484605858329,0.298047385063986,0.00726176898199458,0,0,0,0.0409954835856199,0,0.0820147697962843,0,0.0145325821950502,0.160995435263013,0.0876535687354445,0,0.0684826569643884,0,0.0319049201369339,0,0,0.270156426889573,0.969606112406316
sample196,0,0.0230712637011329,0.000687916059363489,0.055763106695392,0,0.166739648876047,0,0.0140733012004103,0.0515360668753416,0,0,0.100685831581098,0.0309901792791953,0.020115013720533,0.0234479880807895,0.225044656355775,0.00631944682258229,0.166983342367908,0.103086797942768,0,0,0.0114554404416633,0,0.099388093317956,1.04360807830654
sample197,0.0422668885670698,0,0.0637730596220623,0,0,0.109302634757756,0,0,0.0274648012451835,0,0.0388387470989367,0.00392749953085301,0,0.403217168201464,0,0.173506875543551,0,0.0509601927623132,0.0867421326708099,0,0,0,0,0.099130105494751,1.07145459337452
sample198,0.0598239563585426,0,0,0.0773784553672965,0,0.19435207435357,0.00443115413838119,0,0.00670725855490094,0,0.0127886782493648,0.00357412536466046,0.101919423595965,0.0943087669326032,0.0791695177121725,0.265481224683837,0.0320793125700391,0,0.039305507259075,0,0,0.028680544859592,0,0.198232752702883,1.0021134613836
sample199,0.106001880559927,0.0951951274756108,0,0,0.0997658973682601,0.333019244088921,0.00319249322218915,0,0,0,0.0439072063966873,0,0.0509496251189821,0,0.0223695664891004,0.159902857785078,0.0232131725790702,0.0311724070868442,0.0198827541338548,0,0.0114277676954754,0,0,0.373229679360151,0.929291287177276
sample200,0.117835725474263,0,0.032141723601598,0.0830408408631841,0,0.307852853866248,0,0,0.0114388702520457,0,0.0487150102604194,0,0.0100831513988377,0.0856105941617432,0.04027229903757,0.192221374652165,0.0431976225319845,0,0.0275899338999417,0,0,0,0,0.227030807368501,0.992293563110868
sample201,0,0.00512399752618506,0.0214956686055675,0.0605421973448792,0,0.245415479740955,0,0,0,0,0.0173398769615572,0.0193321325486666,0.046984693663334,0.258965859231666,0,0.158733059077263,0.024870158204843,0.0354948614467168,0.043803324753703,0,0.0401813379900762,0.0217173529045876,0,0.0598293339244493,1.06672349914032
sample202,0.0299265898863092,0,0.00829373030724175,0.122782445251875,0,0.314118705456565,0,0,0,0,0,0.0179128360110422,0.0895146989890949,0.0215311490095381,0,0.20695691407918,0.0409138153188441,0.0351480166754803,0.100103590551549,0,0.0127975084632803,0,0,0.164270785545974,1.01575405724164
sample203,0.143280595141244,0.0985145859270583,0,0,0.00163810480370144,0.353481564983551,0.0641065834183753,0,0,0,0.0419051862915535,0,0.02982565398417,0.0178952940682783,0.0597241473661827,0.0997412141131709,0.0497228467564911,0.0141095059756711,0.026054717170553,0,0,0,0,0.3266960644204,0.949964514739399
sample204,0.00243510866470456,0.0945862728743223,0,0.0380494691824238,0.0785640929775682,0.264008964153377,0,0,0,0,0.0345082511446727,0.0168233890377362,0.0446633366321354,0.0252953958551885,0.0276997536748788,0.297222466722362,0.0213865836129647,0,0.0547569154676664,0,0,0,0,0.203058309021074,1.00051591430254
sample205,0.0128168028710226,0,0,0.0306055487416314,0,0.315026833847713,0.00130197700240478,0.00888322625139189,0,0,0.030765810876323,0,0.0459141884074473,0.167821924283468,0.0893575613391616,0.18164861800989,0.0467878878801124,0.0138404341128692,0.0537089757430807,0,0,0.001520210633485,0,0.060772885269073,1.06260882813225
sample206,0.019939424433755,0,0.0189783241639777,0,0,0.258543279947563,0,0,0,0,0.00933503826323998,0.00532652314928235,0.0242793637296689,0.123237265946991,0.00606451690241461,0.269397335434005,0.148047967034715,0.0297280831717911,0.049457267933397,0,0,0.037665609889199,0,0.123962619988229,1.0344423537103
sample207,0.131737011023986,0.0727740292479828,0,0.0865736275928939,0,0.196455938258065,0,0.0262365673372365,0.0524706907517388,0,0.0258206747482859,0,0.0102780082246074,0.184991241887571,0.00770756113889719,0.108097668737713,0,0.0649082558542601,0.0319487251967617,0,0,0,0,0.193409085055423,1.00897545670899
sample208,0,0.000623278538728003,0.0308173646874162,0,0,0.36824370740689,0,0,0,0,0.033964807779115,0,0.0753857482392724,0.164930129399448,0,0.250974311521653,0,0.0362549338815012,0.00704561087455672,0,0.0317601076714205,0,0,0.0741997011295137,1.06025605006065
sample209,0.0211442479461077,0,0.00979205389148648,0.101406092932987,0,0.257352595144078,0.0421943176799221,0,0,0,0.0113162298560498,0.0337875572213061,0.0284539085309145,0.0340046223723935,0.117318169631789,0.231314177381665,0.00176241178690936,0,0.106025575745332,0,0.000771704290387322,0.00335633558867082,0,0.206668969574092,1.00070501378777
sample210,0.0665765379600517,0,0,0.0469693696100694,0,0.389596410454837,0,0,0,0,0.0445876808927072,0,0.0676791965365106,0.00943273221153323,0.0188488936592975,0.201732118879542,0.0273400175161527,0.0226537411193448,0.104583301159954,0,0,0,0,0.0671249402857204,1.05506751080736
sample211,0,0.00323299565177962,0.00667905918194847,0.00747785925928739,0,0.194849744987342,0,0,0,0,0.0167018977945861,0.00181485196385315,0.173709667926288,0.178656495434742,0.00985554518718568,0.275475120051267,0.0583722166859554,0,0.0614730563055065,0,0.011701489570259,0,0,0.247350726417056,0.988365581357181
sample212,0.0104758577585651,0.0439609840270991,0.0388989124014341,0.0932740016709834,0,0.377832976822033,0,0,0,0,0.0457968998505235,0.0542199796207658,0.0762093454759027,0.235069520281814,0.0145873763192584,0,0,0.00523576938176413,0,0,0.00272273014744886,0.00171564624240808,0,0.0708162498050766,1.07715368904119
sample213,0.11533240119612,0.0188459645156564,0,0.0444310213447861,0,0.286151521865807,0,0,0.0352288690084952,0,0,0.0200992450695082,0.0275883786982538,0.0533842850008585,0.0380498571104163,0.306359928164072,0.0138131658018555,0.0294677697372431,0.0110794199364741,0,0,0.000168172550453834,0,0.27614603308496,0.971648613145732
sample214,0.187992106392888,0,0.00024250065158378,0.0953899672090773,0,0.249718683501862,0,0,0.031511005033848,0,0.0299442876308114,0.0175147733831491,0.125183909587994,0.0511589551962698,0,0.0807911581257561,0,0.0501258200151577,0.0694223662397185,0,0.0110044670318842,0,0,0.311010281316631,0.955553352602528
sample215,0.192737023429962,0,0.179465506703947,0,0,0.292564071924127,0,0,0,0,0.00916355442660216,0.00715528604541378,0.0437924842131435,0.0175956414904995,0.0189317705459241,0.175510098701686,0.0281362790023929,0.000413121604062868,0.0345351619122394,0,0,0,0,0.433320868288052,0.902517275608214
sample216,0,0,0.0154352332427751,0,0,0.283425880142957,0.00739400924805067,0,0,0,0.00493121102286483,0.000240177560120496,0.31476557499021,0.0629316609495597,0.0230059662291302,0.106117884698608,0.103850277612021,0.00591749353736868,0.0704721354941883,0,0.00151249527214634,0,0,0.143209206589611,1.02541417681331
sample217,0.0908307873334914,0,0.0193353279982416,0.0381611003695537,0,0.231335980934167,0,0.0178956453745831,0.0524696753558442,0,0.0518358776061101,0.00125742529117616,0.0161980830201992,0.305415519783387,0.0120092100912648,0.127109435913447,0,0,0,0.00440488478325031,0,0.0317410461452838,0,0.141619825584755,1.0398376705866
sample218,0.275811246578714,0,0,0.0268019689675321,0,0.108955329126152,0,0.0451031567171109,0.00591377367123244,0,0,0.032524283355079,0.00185003155511017,0.178531890472532,0.00620715722519701,0.247668241664483,0,0.010901471169245,0.0392496432888434,0,0,0.0204818062087696,0,0.276289033560739,0.977139652124396
sample219,0.216429115459036,0.0582182056707202,0,0,0.0810623917893287,0.160848249672709,0,0,0,0,0.0746613558806868,0,0.038345841375189,0.105083693751924,0.0165425003188712,0.193433020109012,0.0189028206980964,0.0364728052744255,0,0,0,0,0,0.350779173226035,0.939394037270072
sample220,0,0,0.0089725775397923,0,0,0.320881880281912,0.0179788785746806,0,0,0,0.0320700846141406,0,0.103368997453538,0.0602717907442308,0.0273785123929208,0.1805880571271,0.0575775558715532,0.0224186936010361,0.0980034938652575,0,0.0677144835969458,0.00277499433689109,0,0.0967833112709065,1.03451627852618
sample221,0.0939942506954427,0,0.0170819806640385,0.0514987904476364,0,0.255525440119797,0,0,0.0222987543858348,0,0.032223183963249,0,0.0091491515925808,0.108910184678589,0.0112529397735075,0.311887342676093,0.000454062225195255,0.00685109831550472,0.0788728204625318,0,0,0,0,0.131794518871897,1.03010175648577
sample222,0.102868525038247,0,0,0.0948562125589618,0,0.257184146432079,0,0,0.0336778983459901,0,0.0355093112651845,0,0.050935597839238,0.0419116655843396,0.0390469851622155,0.268778802378628,0.0378972129445914,0.0211609064605357,0.0124930250660174,0,0,0.00367971092397175,0,0.133695196859474,1.02966019623622
sample223,0.00101533065629091,0.0206520180014143,0.00515089182694637,0.093971130706344,0,0.277849237266732,0,0,0,0,0,0.0137320101810205,0.0591089961381911,0.17150822549549,0.00553584698780696,0.117787153547538,0.0528755798869099,0.0326838782995575,0.125864618620372,0,0.0137475474656368,0.00851753491974869,0,0.102720770103734,1.03968870676985
sample224,0.0345628197706378,0,0.0134232012860716,0.0342883718092366,0,0.386675345041252,0,0.00459179930868587,0.0405390487788757,0,0.00644281169240258,0.0452499083263641,0.065308868674726,0.322606797953958,0.0220936896884604,0,0,0,0.00707381267184886,0,0,0.0171435249974799,0,0.0877741076407258,1.07294858604083
sample225,0,0.00283882498411882,0,0,0.0176668824844393,0.251922898269923,9.92678595622277e-05,0,0,0,0.0559874279323754,0,0.0458369307415235,0.0350766148914844,0.0166797262451824,0.305587019076575,0,0.0853139315050387,0.137026366421907,0,0,0.04596410958787,0,-0.00428792351737419,1.07763246513895
sample226,0.0383408380637356,0.0240217018314397,0.00918109043382398,0.0550552119594155,0,0.267618883934501,0,0.0545049499488548,0.0223816433349315,0,0.0580415029356826,0,0.0571765477148689,0.350815497810326,0,0.0484225992085648,0,0,0,0.0103453948672348,0.00409413795662041,0,0,0.0802654256869036,1.07425041694377
sample227,0.010601113629914,0,0,0.0823258230695305,0,0.0910720781179689,0.0270376289189076,0,0.0069878375405358,0,0.0612555038038708,0,0.000104532620160481,0.322806656366117,0.080639771182994,0.29424119125127,0,0,0.0229278634987312,0,0,0,0,0.0211510383640409,1.11050535565676
sample228,0.135544302579884,0,0.119576446624198,0.0774918592789152,0,0.370590362633529,0,0,0,0,0,0.0258872179727193,0.0306590738945373,0,0.00279384650613236,0.154310163771636,0,0.0110340668645608,0.061008394776086,0,0.011104265097803,0,0,0.322528034686449,0.956487150672305
sample229,0.0331054798267083,0,0.0314724552327225,0,0,0.399049927549537,0,0,0,0,0.092256866815583,0,0.0910450157675038,0.00754668577129296,0.046303137898666,0.234777154547088,0.00250344878578827,0.00612075555162893,0.017452519055149,0.00910886470708411,0.0292576884912479,0,0,0.165074709717845,1.01710138911316
sample230,0,0.0175259944640457,0,0,0,0.221605858863365,0,0,0.0355131944298138,0,0.00694944370186854,0.0155797447021453,0.282557510591873,0.0720358632882888,0,0.187993126127118,0.018638774190584,0.0785589893103293,0.0630415003305697,0,0,0,0,0.115608880189923,1.03609992961227
sample231,0.057495710531536,0,0.0109670550606127,0.0823027562315747,0,0.227490355913096,0,0,0.0117204068890209,0,0,0.0652579804738764,0.0697074598050185,0.0846487675821282,0.0159741385388442,0.179199753227029,0.00317286764095921,0.0322672957557057,0.152516284018482,0,0.00727916833211589,0,0,0.103649440444689,1.03497300663334
sample232,0.0370067057812307,0,0.00707591531177444,0,0.0243159137421308,0.319243237745926,0.000397021625922451,0,0,0,0.0445283033286775,0,0.00604547211591963,0.0937666815314339,0.0213740903720257,0.324683707417521,0.0254799760032271,0.00961945650917087,0.0435270852270923,0,0,0.0429364332879483,0,0.197374063137412,1.00545396730594
sample233,0.0751279321958967,0,0,0.0686271798619824,0,0.216975284333031,0,0,0,0,0.0479082821936046,0,0.0101428935504901,0.0822811919168263,0.0335051389426746,0.342430811349088,0.066220810750396,0.0041773997373855,0.0103235060560089,0,0,0.0422795691126159,0,0.187880855895528,1.00931575514918
sample234,0,0.0313035894871836,0.0458906703950675,0.0659026435741122,0,0.229213867998978,0,0.00506402121142255,0.000549510428079817,0,0,0.0399152451886828,0.0671855979421129,0.105674671630254,0.0140065285613311,0.0818049254951293,0.0288071541642935,0.00615145408641521,0.169574436091505,0,0.0245106493002641,0.0844450344451679,0,0.0743517693836762,1.04502454065074
sample235,0.0867675974827962,0,0,0.0249061397161146,0,0.388788084806677,0,0,0,0,0.0265302105157483,0,0.0201828144782261,0.162188475446556,0.0309934009650431,0.15930642029207,0.0253385191636187,0.0268501283691627,0.0481482087639885,0,0,0,0,0.158500203938619,1.0225254750863
sample236,0.00799724053380968,0,0.0417887470429618,0,0,0.312911149821164,0,0,0,0,0.0266861491245108,0,0.0116407046456167,0.0923443295463336,0.00906454569158027,0.410165922147152,0,0.0721488210025824,0.0152523904442882,0,0,0,0,0.0934347661773556,1.05464294904161
sample237,0.0153134341078821,0.0109583546429206,0,0.00610178722042288,0,0.150808889049311,0,0.000969985530694505,0,0,0.0115183024662388,0,0.0551163109203799,0.274301274477677,0.0316214432669851,0.325187049942316,0,0.0587063303548473,0.0593968380203253,0,0,0,0,0.191264567165783,1.02476825551877
sample238,0,0.0159767506972107,0,0.0278075677808989,0,0.323280876017981,0.00295521965670723,0,0,0,0.0721671052609714,0,0.0557418750513134,0.0232922507920959,0.0237090184303954,0.296534851848609,0.0110006091319468,0.0343396403491229,0.080095702500867,0,0.0330985324818804,0,0,0.0233667554840679,1.06926413749965
sample239,0,0.018178339409474,0.0295735965860404,0.0164367697607617,0,0.273329965719958,0,0,0,0,0.0148202803397164,0.00738302441088728,0.0955645852255212,0.105813684432433,0.00787420737684359,0.270263222964173,0.00487585610716119,0.0261434550575199,0.0869842942605095,0,0.038467550693533,0.00429116765546874,0,0.105980575220074,1.03560320810389
sample240,0.0720030390071834,0,0.0222307365637073,0.0229500260586551,0,0.138452627900622,0,0.0410098670804088,0,0,0.0031399777231866,0.021593600674318,0,0.270921978392801,0,0.236658783810289,0,0.13658865705066,0.0315730585214186,0,0,0.00287764721674883,0,0.10239185464712,1.05587377726302
sample241,0,0.109699759029555,0.0104272017083009,0,0.0497363527904963,0.311278716662082,0.00965487254396175,0,0,0,0.0895720409970865,0,0.00526675774861929,0.133673634760445,0.0236768471778189,0.171234107066426,0,0.0568982244494087,0.000238499502876191,0,0.0286429855629231,0,0,0.076213987936071,1.05440973272554
sample242,0.0622302054794559,0,0.141563498980374,0.00867573719517725,0,0.398830636448042,0.0141009392597224,0,0,0,0,0.0213132490969144,0.0341561490172984,0,0.0115277306125776,0.185160772995728,0.00100662562868075,0.00781584822163623,0.0719306591016991,0,0.0416879479626948,0,0,0.293109845349236,0.965602136292573
sample243,0,0.00419063357648555,0.0115575849057506,0.013879723529697,0,0.264417022042033,0.0129708152628318,0,0,0,0.0165833733840479,0,0.138853099611725,0.100325622339519,0.0141925623954747,0.227124004952822,0.0689913513501701,0.00935896949183226,0.0974938839716297,0,0.0118165827304103,0.00824477045557077,0,0.207399049281351,0.995943720141379
sample244,0.0895798443415885,0,0.00906400178701048,0.0165888876464299,0,0.292221269518714,0,0,0,0,0.0397731158128069,0.00164761619303223,0.0262955665360228,0,0.0141504887791495,0.243602838538539,0.0166866023815521,0.0267369277704585,0.216246627407268,0,0,0.00740621328742805,0,0.121688613875311,1.02855511176351
sample245,0.0399516715044729,0,0.0158055905616562,0,0,0.254063490893837,0,0,0,0,0.0361046806935702,0.0107508975126977,0.0990359347264707,0.140966075074854,0.0465001078709537,0.221519959582712,0,0.0843554999276284,0.036549170479054,0,0.0143969211720929,0,0,0.0873433854464273,1.04514090388418
sample246,0.00611669985821502,0.0174351811345317,0.000784233538701508,0,0,0.37380047250969,0,0,0,0,0.00102456565153296,0.00751704650910591,0.149881522150825,0.0499994655520389,0.0175597708088117,0.156516061760595,0.0320350164684328,0.00589791448030386,0.0742870780781899,0,0.0441457114734266,0.0629992600255989,0,0.117614418336835,1.03428906763813
sample247,0.0474069920473962,0.12663342043131,0,0.00268491986048077,0.0201795670769584,0.350840706750702,0,0,0,0,0.0214672695807003,0.0107923691079792,0.0697256172672145,0.0721455498447505,0.0168042807271715,0.148776680837266,0.0211512111566933,0.00735593226934273,0.0637589942779336,0,0.00328410665729418,0.0169923821068065,0,0.237867717371767,0.985158870374076
sample248,0.0867910845435184,0,0.0368796936270253,0.0603924323934183,0,0.183302745476198,0,0.00179520546600834,0,0,0.00198887082717619,0.0188758975454818,0.0101215559608338,0.239512534000047,0.00851412842061729,0.184361467811872,0,0.0133272924784215,0.154137091449382,0,0,0,0,0.176382147161877,1.01376717185708
sample249,0.07415662126422,0,0.0305328135833895,0,0,0.157101651426492,0,0,0.0344078106757321,0,0.0149692285974789,0.0227453661962402,0,0.565097381784622,0,0.0421389047515384,0,0.00295573169404424,0.0558944900262427,0,0,0,0,0.173864408516825,1.06126134624409
sample250,0.0931669165436293,0.130000143760919,0,0.106106704527551,0,0.312787509245614,0.00246061760876907,0,0,0,0.021652412514707,0,0.0719359008588312,0.0435229454538777,0.0545856820733022,0.119028068970752,0,0.0170464511645387,0.0127806454608825,0,0.0149260018166269,0,0,0.324127371277945,0.952552474615565
sample251,0.232916272122315,0,0.0454673968225771,0.122185965937062,0,0.284343327535238,0,0.0105327261326265,0,0,0.0415384329541712,0,0.0414684347365813,0.0765533265032565,0.0441314573592583,0.0755193182751238,0.0127654596129763,0.000139210248508952,0.0124386717603055,0,0,0,0,0.371831459255289,0.932755693713385
sample252,0.280451705243715,0.0700580091882248,0,0.0685745558847778,0.012118843590413,0.299738094732036,0,0,0,0,0.0400588714133993,0,0.0306125363917661,0.020701550431677,0.0223066179952592,0.122388229819696,0,0.0125418045115422,0.0204491807974929,0,0,0,0,0.471070007550608,0.881672127999301
sample253,0.0255667012921545,0.0518958911490847,0.00201655401008425,0,0,0.238047444009636,0,0,0,0,0.0049098528707348,0.0125644937881295,0.0447059408290707,0.0959707205386677,0,0.242546447280308,0.0668066856632783,0.0789788536686494,0.123557710356545,0,0,0.0124327045436567,0,0.16045247657585,1.01201542099559
sample254,0.00293122443937038,0.00681578441023301,0.0118748422328974,0.117460078508867,0,0.315116871628127,0,0,0,0,0,0.0400986990588112,0.0407324706279237,0,0.12232291486406,0.182662285277057,0.0214682695112461,0.00317826599867981,0.134278987548025,0,0.00105930589470129,0,0,0.0678548685711049,1.06323431563189
sample255,0.010688743006409,0.0095973303410892,0,0.0344474008505133,0,0.144746950949769,0,0,0.00525148808230782,0,0.00898759744416646,0.00937907202148379,0.108126806473928,0.314193228170519,0,0.247148222525774,0,0.0809602154365582,0.026472944697482,0,0,0,0,0.334955073276961,0.954658781349782
sample256,0.00370964124842987,0.0157993027222451,0.0156760663470602,0.101782616527705,0,0.324317867707266,0,0,0,0,0,0.0124518115264245,0.0526017836900407,0.122701083155405,0.032336641412493,0.128273281895089,0.0379726570759957,0.0158643253653331,0.0957188975887375,0,0,0.0407940237377755,0,0.0923923322335457,1.04513532358332
sample257,0.0543537769521304,0,0,0,0,0.368784901556613,0,0,0.0314494817512279,0,0.041947034762333,0,0.01806357384782,0.0892343658547823,0.0248369142715954,0.33557692552526,0.0141189284083124,0.00708772934926287,0,0.0145463677206634,0,0,0,0.0105852675641616,1.08861150456902
sample258,0.111114933583851,0,0.00947532732805408,0,0.0571382606762962,0.337711865817297,0.0207958159871577,0,0,0,0.0301054071717204,0,0.0583641382433543,0.0690306134416227,0.027018818546655,0.162586226259278,0.0417273001416678,0.0190949672801337,0.0450839505360173,0,0.00559635561777489,0.00515601936911974,0,0.250642759110521,0.979440064263937
sample259,0.0453558497760864,0,0.0200573294530736,0,0.0421040218567304,0.19261110397914,0.017979362251596,0,0,0,0.0273707960375119,0,0.0330922012086432,0.208231703828339,0.029963458419034,0.314486468206491,0.00626073318614929,0.0109631019467229,0.034510941290174,0,0,0.0170129285603077,0,0.142919835539635,1.03349204925765
sample260,0,0.00935293556289075,0.0263032169673571,0,0,0.211659035200077,0,0,0,0,0.0462595925859128,0,0.0536060967512298,0.147953146751478,0.00595150062852768,0.35606574140798,0.111978634982493,0.0045558611736333,0.0238022867692792,0,0,0.00251195121914186,0,0.099931807816865,1.05331696541266
sample261,0.256427417155117,0,0,0,0.176899110133528,0.213884585044542,0.0125752465265517,0,0,0,0.0421835618044363,0,0.0632027095228974,0.050858369426425,0.0262358774880454,0.145284397227311,0.00741153753916025,0,0.0021069477607924,0,0,0.00293024037119416,0,0.35142985535326,0.941653603700674
sample262,0.0743163146844968,0,0.00184261387018183,0,0,0.181923317906223,0,0,0.0560669695499456,0,0.0195858232392841,0.0390504404641554,0.0213626921016851,0.19393935748521,0.011585167991025,0.281415813190791,0.0031684821796441,0.0366823005817255,0.0790607067556315,0,0,0,0,0.0592055912412294,1.06212086072776
sample263,0,0.00804663473799569,0.0048415269115704,0.038722450413506,0,0.238070410623329,0,0,0,0,0.0266458282270373,0,0.0226324449367476,0.106080178937757,0,0.314744851197175,0.0157337344530148,0.0720572316895384,0.0989981180095872,0,0.0107934710710598,0.0426331187916814,0,0.0862620931220443,1.04807595676549
sample264,0,0.0500983176053115,0.0402763728524943,0.0464457477558437,0,0.284563659634374,0.0388917318401461,0,0,0,0.0251928228513376,0.00387114926390017,0.00717517042151677,0.190926174816531,0.0113457814135764,0.163213011550584,0.00746394145186997,0.0101156508096569,0.0817315100886837,0,0,0.0386889576441736,0,0.166491156210558,1.01460511676491
sample265,0,0.0358752457756956,0.0238553121089136,0,0.0602251160065107,0.221232969801292,0.00675881340138484,0,0,0,0.00848137421562252,0.0024356601341358,0.0213472802863184,0.0974200872240228,0.0395553958110446,0.198769317495134,0.167677744684036,0,0.0802198063690094,0,0.0337845933409035,0.00236128334597623,0,0.145007388119428,1.01806452894242
sample266,0,0.00594364197019762,0.0256387237740829,0,0.0432681548833484,0.17022721997399,0,0,0,0,0.0371157774653114,0,0,0.455659529551625,0.0173111808331518,0.184131119455267,0,0.0267420006677855,0.0156999821746334,0,0,0.018262669250607,0,0.361000663515151,0.950662885981148
